support_tickets_last90d,label_churned,signup_date,region,is_premium,avg_monthly_spend,days_since_last_login,months_active,customer_id,primary_channel
1,0,2024-05-29,EMEA,1,59.42,4,7,15565,Web
3,0,2024-04-23,APAC,1,293.84,117,45,76277,WhatsApp
0,0,2024-10-13,LATAM,1,194.49,81,39,32801,Mobile
1,0,2024-02-29,APAC,1,626.38,57,28,88537,Web
1,0,2024-04-13,EMEA,1,227.22,87,16,52222,Web
2,0,2024-04-03,AMER,1,535.22,108,35,99287,WhatsApp
2,0,2024-03-24,EMEA,1,318.66,116,44,24914,Mobile
1,0,2024-10-03,EMEA,1,135.98,76,15,49213,WhatsApp
4,1,2024-08-18,EMEA,0,973.9,101,23,60244,Web
1,0,2024-08-12,APAC,1,57.0,19,41,71342,WhatsApp
1,0,2024-03-26,APAC,0,513.44,62,37,74964,Web
0,0,2024-08-10,APAC,0,454.04,92,28,59080,Web
2,0,2024-08-04,LATAM,1,90.25,74,42,52443,Mobile
0,0,2024-03-09,APAC,1,109.08,8,36,10520,Web
0,0,2024-06-09,EMEA,1,236.83,103,21,31874,Mobile
6,0,2024-03-22,AMER,0,437.31,43,25,44669,Web
0,0,2024-04-24,APAC,1,278.53,89,5,31996,Web
2,0,2024-06-20,AMER,1,257.49,78,7,39553,Mobile
2,0,2024-11-23,EMEA,0,340.22,0,23,65189,WhatsApp
1,0,2024-03-31,EMEA,0,193.89,55,2,40388,Retail
0,0,2024-12-02,LATAM,0,401.51,100,36,26251,Web
2,0,2024-06-19,EMEA,0,278.67,20,45,91567,Mobile
5,0,2024-04-10,AMER,0,363.76,0,30,47019,Web
3,0,2024-02-24,APAC,0,87.42,107,16,65676,WhatsApp
3,0,2024-09-05,LATAM,1,193.87,52,20,36815,Web
1,0,2024-09-30,EMEA,0,240.98,92,25,36983,Mobile
0,0,2024-08-05,AMER,1,272.14,63,32,99447,WhatsApp
0,0,2024-04-28,EMEA,0,517.25,7,36,62229,Mobile
1,0,2024-09-24,AMER,0,71.6,61,30,25392,Mobile
1,0,2024-03-19,APAC,0,109.76,78,15,45962,WhatsApp
2,0,2024-08-08,APAC,1,221.56,37,42,58218,WhatsApp
3,0,2024-01-17,APAC,0,532.27,102,8,84215,Web
3,0,2024-05-19,EMEA,0,146.8,14,9,21241,Web
1,0,2024-03-23,LATAM,0,266.07,77,30,41127,Web
0,0,2024-07-16,AMER,0,244.09,39,12,12957,Web
2,0,2024-09-03,EMEA,0,376.96,50,31,89558,Web
1,0,2024-12-18,AMER,1,120.44,38,45,38899,WhatsApp
3,0,2024-06-13,AMER,0,89.49,110,27,46889,WhatsApp
0,0,2024-08-28,EMEA,1,66.82,110,41,55381,Mobile
0,0,2024-07-05,APAC,0,175.48,41,25,99177,WhatsApp
3,0,2024-02-05,AMER,1,464.43,77,27,27431,Mobile
2,0,2024-11-13,LATAM,0,82.72,2,33,94315,Web
1,0,2024-01-24,AMER,0,220.43,68,20,68717,WhatsApp
1,0,2024-04-30,APAC,1,69.51,85,26,44132,Mobile
1,0,2024-06-22,AMER,0,509.88,8,16,67028,Mobile
0,0,2024-05-03,AMER,1,166.06,74,47,75043,Web
1,0,2024-11-25,APAC,1,342.67,3,19,14087,Mobile
0,0,2024-12-09,APAC,0,311.36,86,7,65451,Web
2,0,2024-01-23,APAC,0,253.12,21,10,41480,Retail
2,0,2024-09-05,APAC,1,125.96,17,7,99756,Web
0,0,2024-11-04,APAC,0,80.75,11,13,38568,Mobile
4,0,2024-11-25,AMER,1,552.03,9,19,16008,WhatsApp
0,0,2024-01-10,LATAM,0,452.42,82,18,24209,Web
0,0,2024-11-24,EMEA,0,98.14,14,42,21408,Web
0,0,2024-07-30,EMEA,0,891.97,51,40,83186,Mobile
1,0,2024-02-21,LATAM,1,199.38,92,23,37479,Web
4,0,2024-04-02,APAC,1,406.72,39,14,84078,Web
0,0,2024-11-24,AMER,1,530.56,53,26,39840,Mobile
1,0,2024-06-14,EMEA,0,400.38,89,13,50592,Web
0,0,2024-04-14,APAC,1,153.6,41,39,37661,WhatsApp
2,0,2024-10-09,AMER,0,667.44,15,33,94488,Web
0,0,2024-11-02,APAC,1,141.41,69,1,50324,Web
0,0,2024-12-30,APAC,0,68.27,32,31,38958,Web
5,0,2024-04-07,AMER,1,34.87,58,37,18108,WhatsApp
1,0,2024-12-18,LATAM,1,133.29,70,29,53087,Web
1,0,2024-10-13,AMER,0,359.93,25,45,69803,Retail
0,0,2024-10-05,APAC,0,84.74,45,30,21234,Mobile
1,0,2024-01-22,APAC,1,260.57,24,28,96131,WhatsApp
2,0,2024-04-13,EMEA,1,7.92,48,11,86508,WhatsApp
2,0,2024-08-25,APAC,0,316.21,53,33,20827,Web
1,0,2024-11-10,APAC,0,558.66,108,44,63314,WhatsApp
0,0,2024-10-29,AMER,0,116.97,97,45,31011,Retail
0,0,2024-05-20,AMER,1,336.26,43,12,96662,WhatsApp
1,0,2024-07-24,AMER,0,21.04,109,3,43883,Retail
1,0,2024-02-06,EMEA,0,249.27,93,32,87394,WhatsApp
1,0,2024-03-04,APAC,1,237.24,7,33,22297,Mobile
2,0,2024-05-27,AMER,1,222.16,72,17,86102,WhatsApp
4,0,2024-06-19,EMEA,1,37.44,50,25,19907,Mobile
1,0,2024-05-20,EMEA,1,63.51,101,3,59868,WhatsApp
1,0,2024-07-12,AMER,1,244.07,8,25,74191,WhatsApp
2,0,2024-10-10,EMEA,0,225.78,88,40,79217,Mobile
1,0,2024-04-24,EMEA,1,198.89,60,16,49568,Web
0,0,2024-07-06,APAC,1,178.46,83,16,51964,Mobile
1,0,2024-11-02,AMER,1,228.34,21,44,75072,Web
2,0,2024-12-18,APAC,1,29.71,64,12,10207,WhatsApp
3,0,2024-09-24,LATAM,1,127.45,84,5,28178,Web
0,0,2024-03-01,EMEA,0,35.35,18,22,66455,WhatsApp
2,0,2024-06-04,AMER,1,96.14,115,27,24244,Mobile
2,1,2024-12-01,AMER,1,61.84,114,6,27000,Mobile
2,0,2024-10-11,APAC,0,324.3,38,30,65734,Web
3,0,2024-03-07,LATAM,0,248.85,18,8,34079,Mobile
4,1,2024-10-07,APAC,0,144.7,4,39,41040,Mobile
0,0,2024-12-10,EMEA,1,287.12,99,24,16696,WhatsApp
1,0,2024-11-22,AMER,1,26.1,27,31,80875,Web
0,0,2024-05-09,AMER,1,40.35,50,41,24816,Web
1,0,2024-12-17,LATAM,1,719.73,57,10,14616,WhatsApp
5,0,2024-03-23,AMER,1,147.79,22,24,79209,Mobile
0,0,2024-10-30,EMEA,0,196.58,86,44,60886,Web
1,0,2024-04-17,APAC,0,208.68,38,25,45156,Mobile
1,0,2024-08-02,APAC,1,269.16,31,7,93807,Retail
1,0,2024-01-20,APAC,1,434.19,64,47,28856,Retail
1,1,2024-10-01,EMEA,0,550.28,119,37,49856,Mobile
3,0,2024-11-12,AMER,1,216.08,78,46,99435,Web
1,0,2024-03-09,EMEA,0,94.57,18,3,80067,Web
2,0,2024-04-14,APAC,0,46.1,59,34,99430,WhatsApp
0,0,2024-12-08,LATAM,1,131.62,31,7,65754,Web
2,1,2024-10-16,AMER,1,235.11,90,39,25315,Web
1,0,2024-03-05,AMER,1,353.9,44,39,24036,Web
0,0,2024-04-03,APAC,0,146.04,71,10,29685,Web
2,0,2024-01-20,AMER,1,464.47,91,26,33049,Mobile
0,0,2024-10-01,AMER,0,136.54,0,30,15895,Retail
6,0,2024-12-21,AMER,0,250.5,34,13,82134,WhatsApp
4,0,2024-06-15,AMER,0,519.0,40,30,91949,WhatsApp
2,0,2024-04-20,AMER,1,485.61,106,26,93912,WhatsApp
2,0,2024-08-08,EMEA,1,264.54,81,2,47430,Web
1,0,2024-03-29,AMER,0,207.94,9,45,48135,Mobile
0,1,2024-11-30,APAC,1,273.38,97,28,84353,Mobile
1,0,2024-06-18,AMER,1,280.18,100,9,32648,WhatsApp
1,0,2024-09-13,AMER,0,112.93,72,27,38198,Mobile
1,0,2024-11-27,AMER,1,110.26,50,42,61443,Web
1,0,2024-02-29,AMER,0,288.39,51,21,29735,Mobile
1,0,2024-11-01,AMER,0,105.05,113,35,83281,Mobile
0,0,2024-11-11,EMEA,1,106.54,116,17,77960,Web
3,0,2024-11-02,EMEA,0,305.63,99,9,61932,Web
2,1,2024-05-29,APAC,0,235.41,78,15,46969,Mobile
2,0,2024-12-27,AMER,1,420.06,7,7,15868,WhatsApp
0,0,2024-12-11,AMER,0,80.43,108,33,88608,WhatsApp
0,0,2024-01-02,APAC,1,345.55,52,31,10871,Mobile
4,0,2024-05-19,LATAM,1,357.74,112,12,30615,Mobile
1,0,2024-01-11,EMEA,1,400.87,110,16,22967,Web
0,1,2024-06-08,APAC,0,224.45,75,8,28038,Mobile
5,0,2024-06-14,LATAM,0,111.48,87,18,62302,WhatsApp
2,0,2024-06-13,LATAM,1,430.51,106,6,57286,Mobile
1,0,2024-02-20,APAC,1,420.91,54,14,70873,WhatsApp
3,0,2024-07-03,EMEA,1,170.07,109,13,82496,WhatsApp
2,0,2024-12-10,APAC,0,238.96,104,22,42746,Web
1,0,2024-11-15,APAC,0,167.97,38,10,62167,Mobile
2,0,2024-11-08,AMER,0,963.17,62,24,54225,Mobile
2,1,2024-10-07,AMER,0,155.97,38,38,27108,Mobile
0,0,2024-10-26,APAC,0,78.83,109,19,34842,Web
1,0,2024-04-19,APAC,0,96.39,43,6,45744,WhatsApp
2,0,2024-05-29,LATAM,1,99.88,112,13,12535,Web
2,0,2024-02-28,APAC,0,312.1,26,3,42940,Web
0,0,2024-11-14,EMEA,0,412.3,34,11,10347,Mobile
3,0,2024-07-08,AMER,1,48.52,37,18,34012,Web
1,0,2024-09-28,EMEA,1,227.84,19,11,32499,Mobile
0,0,2024-09-01,APAC,1,51.41,84,11,46309,Mobile
2,0,2024-03-28,APAC,0,83.94,15,26,85867,Web
2,1,2024-08-30,APAC,1,287.17,88,26,69116,WhatsApp
2,0,2024-12-01,AMER,0,260.99,57,7,24121,Web
2,1,2024-11-18,EMEA,0,194.96,84,26,58021,WhatsApp
1,0,2024-12-24,AMER,1,132.13,66,40,30014,Mobile
4,0,2024-07-09,EMEA,1,87.0,23,35,89753,Mobile
1,0,2024-03-17,APAC,1,187.41,80,33,58725,Retail
2,0,2024-04-12,AMER,0,133.63,103,8,59440,Web
1,0,2024-05-09,LATAM,0,367.82,84,47,90654,Web
0,0,2024-05-25,EMEA,0,737.6,23,33,65470,Mobile
4,0,2024-09-18,AMER,1,638.72,50,13,48379,Mobile
3,0,2024-07-03,EMEA,1,155.28,49,7,63056,Web
1,0,2024-09-05,APAC,0,376.66,42,7,19952,Web
1,0,2024-06-28,APAC,0,202.42,26,11,62285,Web
0,0,2024-05-03,APAC,0,155.57,7,1,61437,Mobile
2,0,2024-04-20,APAC,1,110.54,100,30,43452,Mobile
3,1,2024-10-16,EMEA,0,408.39,56,35,90934,WhatsApp
1,0,2024-08-11,APAC,0,397.97,41,40,99105,Web
2,0,2024-02-06,AMER,1,138.57,117,21,55179,WhatsApp
2,0,2024-01-23,AMER,1,417.52,2,26,14017,WhatsApp
3,0,2024-06-28,APAC,1,448.01,81,41,98364,Mobile
2,0,2024-02-25,EMEA,0,380.48,82,15,18513,Mobile
4,0,2024-08-22,AMER,1,269.59,1,42,56014,Mobile
0,0,2024-10-26,AMER,1,635.7,89,9,61339,Mobile
1,0,2024-12-12,EMEA,1,454.27,44,42,78534,Mobile
2,0,2024-08-10,APAC,0,150.23,12,1,56374,Mobile
4,0,2024-02-26,APAC,1,587.8,63,7,89162,Mobile
1,0,2024-04-20,EMEA,0,536.92,41,10,77341,Retail
2,0,2024-04-08,EMEA,1,77.88,30,9,32970,Retail
1,0,2024-12-25,AMER,1,334.2,89,8,52234,Web
0,0,2024-01-07,APAC,0,172.65,61,25,13399,Web
0,0,2024-05-19,APAC,0,221.0,50,14,51134,Web
3,0,2024-08-29,APAC,0,436.29,50,11,23405,WhatsApp
2,0,2024-03-26,EMEA,0,86.47,73,4,61336,Retail
0,0,2024-10-24,AMER,1,146.52,16,4,97696,Retail
2,1,2024-10-31,EMEA,1,220.84,60,8,90987,Web
3,0,2024-07-11,APAC,1,62.6,59,11,80038,Web
0,0,2024-10-22,APAC,1,190.24,114,15,97578,Web
2,0,2024-12-20,APAC,1,98.13,34,3,46685,WhatsApp
1,1,2024-09-12,EMEA,0,390.79,113,1,56834,Web
2,0,2024-02-27,AMER,1,290.41,107,17,53745,Retail
2,0,2024-02-05,EMEA,0,413.59,94,36,81314,Mobile
1,0,2024-10-21,EMEA,1,31.73,7,40,74160,Web
7,0,2024-05-10,EMEA,1,52.3,59,14,91627,Mobile
1,0,2024-08-12,EMEA,1,149.82,71,33,58752,Mobile
2,1,2024-03-30,AMER,0,171.29,99,42,16469,Web
2,1,2024-07-26,LATAM,0,439.35,79,21,87632,WhatsApp
2,0,2024-03-26,AMER,1,642.22,74,27,12184,Mobile
1,0,2024-02-11,AMER,1,331.66,23,22,59716,Mobile
0,0,2024-07-11,AMER,1,298.35,92,28,11884,Mobile
1,0,2024-02-12,APAC,1,152.25,13,22,68312,Web
5,0,2024-10-02,AMER,1,55.13,38,39,90148,Web
1,0,2024-07-11,EMEA,1,272.17,87,42,59173,Mobile
3,0,2024-02-06,LATAM,1,332.75,114,23,45087,Web
0,0,2024-07-16,EMEA,0,228.4,18,26,43215,WhatsApp
1,0,2024-05-21,AMER,1,329.56,9,18,85142,Web
4,0,2024-03-06,AMER,1,210.34,8,2,27789,Web
2,0,2024-11-22,APAC,1,208.72,104,1,20199,Retail
0,0,2024-09-18,EMEA,0,86.42,24,26,28159,Web
0,0,2024-02-25,AMER,1,53.98,49,3,76793,Retail
0,0,2024-03-08,APAC,0,210.72,81,41,12184,Retail
2,0,2024-12-13,APAC,1,342.48,2,16,89449,Mobile
0,0,2024-09-21,EMEA,0,111.18,27,44,72641,Retail
2,0,2024-10-18,APAC,1,200.98,62,21,20716,Web
1,0,2024-10-29,APAC,1,440.41,52,8,93943,Mobile
3,0,2024-06-27,APAC,0,477.33,19,5,41651,Web
0,0,2024-12-10,LATAM,1,823.49,7,47,21597,Mobile
3,0,2024-08-10,LATAM,0,155.84,108,47,63687,Web
0,0,2024-03-21,AMER,1,194.07,114,18,60348,Mobile
3,0,2024-11-15,EMEA,0,495.27,49,35,58423,WhatsApp
3,0,2024-07-11,EMEA,0,110.14,80,34,48349,Retail
1,0,2024-04-11,EMEA,1,372.62,65,20,38386,WhatsApp
1,0,2024-09-06,APAC,0,306.78,80,11,39474,WhatsApp
2,0,2024-07-24,APAC,0,497.97,5,14,51602,WhatsApp
2,0,2024-12-04,EMEA,0,646.67,85,40,87522,WhatsApp
1,0,2024-11-10,EMEA,1,172.26,16,47,26771,Mobile
2,0,2024-10-03,AMER,1,205.09,9,7,53587,Mobile
0,0,2024-09-08,AMER,1,318.49,62,42,59181,Web
0,0,2024-10-23,AMER,1,325.62,20,25,15720,Mobile
0,0,2024-04-17,APAC,0,331.55,73,37,60678,Web
1,0,2024-12-02,AMER,0,219.73,8,16,41146,WhatsApp
0,0,2024-05-07,LATAM,1,284.98,45,21,16375,Mobile
2,0,2024-09-12,AMER,1,128.28,113,12,60165,WhatsApp
2,1,2024-11-10,AMER,0,102.51,53,46,45713,Web
2,0,2024-10-18,EMEA,0,155.9,62,14,32160,Mobile
4,0,2024-01-04,APAC,0,360.96,37,39,61802,Web
2,0,2024-12-07,AMER,1,142.98,37,38,33766,WhatsApp
2,0,2024-12-19,EMEA,0,139.67,10,32,38513,WhatsApp
4,0,2024-12-11,AMER,0,274.51,72,34,15413,Mobile
5,1,2024-11-11,APAC,1,146.16,95,36,63419,Retail
2,0,2024-09-02,APAC,1,49.06,115,37,20565,WhatsApp
1,0,2024-10-03,AMER,0,91.61,17,30,27551,Retail
0,0,2024-10-03,APAC,0,340.94,3,2,41013,Web
2,0,2024-08-21,APAC,0,178.17,92,23,25529,Mobile
0,0,2024-05-26,APAC,1,286.05,82,39,17557,Web
0,0,2024-07-31,AMER,0,232.99,27,37,88322,Web
3,0,2024-02-04,APAC,1,228.19,117,17,68208,WhatsApp
2,1,2024-05-28,AMER,1,318.62,5,5,26223,Web
0,0,2024-08-26,APAC,0,221.86,20,42,41278,Web
0,0,2024-09-02,EMEA,0,314.98,16,19,53773,Mobile
1,0,2024-07-09,AMER,1,193.86,83,22,94100,Mobile
1,1,2024-03-11,APAC,0,83.99,106,19,94388,WhatsApp
1,0,2024-10-13,AMER,1,180.97,75,6,99888,Retail
1,0,2024-07-27,EMEA,1,373.49,106,34,98267,Web
3,0,2024-06-16,APAC,1,789.87,22,36,53664,Web
0,0,2024-09-02,EMEA,0,235.05,66,15,99229,WhatsApp
1,0,2024-10-03,LATAM,1,234.04,62,17,81931,Web
2,0,2024-12-16,APAC,0,124.97,72,26,70504,WhatsApp
1,0,2024-12-09,APAC,0,288.93,51,15,61625,Web
2,0,2024-02-15,EMEA,0,202.2,24,12,96761,Web
2,0,2024-09-24,EMEA,1,170.45,109,40,17665,WhatsApp
5,0,2024-03-25,APAC,0,79.67,52,40,14393,Web
1,1,2024-07-15,LATAM,1,271.72,37,37,67048,Mobile
3,0,2024-08-18,AMER,0,182.85,95,46,25777,Web
1,0,2024-01-03,LATAM,1,173.04,94,9,98747,Mobile
1,0,2024-11-02,APAC,1,176.55,11,33,29125,Web
1,1,2024-06-29,LATAM,0,238.4,21,39,21747,Web
2,0,2024-07-14,EMEA,0,238.67,15,7,92630,WhatsApp
4,0,2024-03-05,AMER,0,212.41,15,46,17811,Retail
3,1,2024-12-01,AMER,0,359.04,64,43,22203,Mobile
2,0,2024-01-01,AMER,1,222.25,38,19,38549,Web
4,1,2024-07-04,EMEA,1,58.88,85,32,65113,Web
2,0,2024-10-28,APAC,0,140.71,48,2,32131,Web
0,0,2024-03-20,LATAM,0,178.5,41,34,30040,Web
1,0,2024-02-06,LATAM,0,142.18,69,45,77532,WhatsApp
1,0,2024-09-12,AMER,0,226.02,80,44,29134,Web
2,1,2024-06-24,AMER,1,202.95,108,28,53465,Mobile
1,0,2024-03-12,AMER,1,168.5,90,24,96403,Web
2,0,2024-12-16,AMER,0,52.74,26,15,11512,WhatsApp
0,0,2024-07-16,APAC,0,295.12,93,25,20130,Web
0,1,2024-06-01,EMEA,1,36.52,24,15,18564,Web
2,0,2024-08-23,EMEA,0,223.0,49,23,29884,WhatsApp
2,0,2024-09-22,APAC,0,257.17,81,4,39072,Retail
0,0,2024-02-28,LATAM,1,340.57,66,17,62352,Mobile
3,0,2024-06-17,APAC,0,146.78,0,20,33760,Mobile
1,0,2024-02-22,AMER,0,417.57,31,23,92849,Web
2,0,2024-09-11,EMEA,0,234.82,19,9,53522,Web
1,0,2024-08-24,APAC,1,208.2,52,34,27936,Mobile
1,0,2024-02-11,EMEA,1,39.27,0,39,24877,Web
0,1,2024-07-03,AMER,1,338.64,89,43,97611,Web
2,1,2024-09-09,EMEA,1,63.23,110,16,59847,Web
2,0,2024-07-22,APAC,0,246.11,76,27,48471,WhatsApp
1,0,2024-06-03,AMER,0,259.2,47,30,79102,Web
3,0,2024-02-08,APAC,1,398.33,108,6,54115,Web
1,0,2024-12-13,AMER,0,58.19,4,22,53962,WhatsApp
1,0,2024-02-11,APAC,0,205.81,13,11,10156,Web
0,0,2024-03-04,APAC,0,546.06,5,38,60460,Retail
1,0,2024-01-11,APAC,1,18.32,69,14,19641,WhatsApp
6,1,2024-11-12,AMER,1,315.07,117,35,54971,Mobile
2,0,2024-03-31,APAC,0,240.64,54,11,99254,Web
0,0,2024-04-12,AMER,1,30.55,118,31,96354,Mobile
2,0,2024-12-13,EMEA,1,157.9,96,14,72421,Web
2,0,2024-08-22,AMER,0,257.37,72,32,40433,Web
3,0,2024-12-28,EMEA,1,106.56,69,10,11120,WhatsApp
3,0,2024-03-16,APAC,0,272.06,7,27,71753,WhatsApp
1,0,2024-06-22,APAC,1,433.32,11,1,18586,Retail
1,0,2024-08-02,EMEA,1,129.18,105,38,90904,Web
2,0,2024-09-29,LATAM,1,232.54,94,22,99855,Web
2,0,2024-10-29,AMER,0,335.06,11,12,22664,Web
0,0,2024-03-02,APAC,1,92.06,55,11,16620,Mobile
1,0,2024-06-29,EMEA,0,806.38,63,2,18175,Web
2,0,2024-05-29,APAC,1,21.88,96,6,14822,WhatsApp
1,0,2024-06-08,APAC,1,246.89,19,39,56247,WhatsApp
0,0,2024-03-18,AMER,1,263.91,40,33,62292,Mobile
1,0,2024-11-09,EMEA,0,79.72,86,22,13345,Retail
1,1,2024-10-04,LATAM,0,271.96,49,6,36075,Web
3,0,2024-03-19,AMER,0,54.66,1,34,80391,Web
0,0,2024-10-08,APAC,1,373.8,27,33,33732,Web
1,0,2024-01-03,APAC,0,38.18,26,17,53752,Web
2,0,2024-10-09,AMER,0,173.21,5,36,50655,Web
1,0,2024-11-15,APAC,1,519.13,8,10,37589,WhatsApp
2,0,2024-10-09,APAC,1,374.63,15,47,80431,Mobile
2,0,2024-11-11,EMEA,0,175.6,56,18,49021,Web
2,0,2024-11-11,APAC,0,175.96,94,35,10528,WhatsApp
1,0,2024-03-15,APAC,0,110.25,18,14,68778,Web
4,0,2024-05-26,EMEA,1,155.46,114,30,64185,WhatsApp
3,1,2024-05-07,LATAM,0,106.82,85,31,38992,WhatsApp
0,0,2024-06-09,AMER,1,655.42,118,10,33023,Web
1,0,2024-02-16,APAC,1,520.43,43,28,97529,WhatsApp
0,0,2024-02-09,AMER,0,246.89,73,46,39694,Mobile
2,0,2024-05-04,APAC,1,3.02,61,18,76899,WhatsApp
1,1,2024-09-25,APAC,1,153.13,42,4,73660,Mobile
2,0,2024-10-12,AMER,1,144.9,1,34,58136,WhatsApp
0,0,2024-04-25,EMEA,0,683.44,39,20,70306,Web
4,0,2024-04-15,APAC,1,591.44,93,43,96614,WhatsApp
3,0,2024-01-30,AMER,1,139.31,116,23,99480,Web
2,1,2024-01-30,AMER,1,170.31,80,23,42109,Retail
1,0,2024-09-16,EMEA,0,269.39,46,28,78573,Mobile
3,0,2024-01-23,LATAM,0,580.25,107,4,42547,Mobile
1,0,2024-06-29,APAC,1,672.61,97,8,76958,Web
3,1,2024-04-06,LATAM,1,217.03,102,9,78403,Web
1,0,2024-08-23,AMER,1,260.99,16,1,15241,Web
2,0,2024-08-18,AMER,1,37.74,69,47,39356,Web
1,0,2024-04-08,APAC,1,171.66,103,25,59923,Web
8,0,2024-02-03,APAC,0,182.96,10,46,28547,Web
3,0,2024-03-06,EMEA,1,138.69,111,24,62058,WhatsApp
2,1,2024-09-01,AMER,1,444.15,20,31,87451,Mobile
0,0,2024-12-06,LATAM,0,173.39,73,13,56452,Mobile
1,0,2024-06-27,APAC,1,301.99,75,19,61114,WhatsApp
0,0,2024-03-22,EMEA,0,552.13,90,25,14302,Web
2,0,2024-09-19,APAC,1,192.25,16,39,34857,Web
9,1,2024-03-06,APAC,1,516.49,108,6,29656,Mobile
2,0,2024-06-12,LATAM,1,215.91,57,28,56022,WhatsApp
1,0,2024-11-23,AMER,1,264.38,16,8,94549,Mobile
0,0,2024-05-02,APAC,1,644.54,107,14,67539,Web
4,0,2024-12-30,APAC,0,358.57,11,10,42098,Mobile
1,0,2024-04-27,EMEA,1,28.73,14,41,60239,Mobile
0,1,2024-06-12,APAC,0,300.81,107,46,66256,WhatsApp
2,0,2024-05-12,LATAM,0,208.32,60,24,42770,Web
3,0,2024-02-01,APAC,1,404.68,1,9,34641,Mobile
4,0,2024-11-29,EMEA,1,295.01,79,37,78333,Web
1,0,2024-10-25,APAC,1,271.15,53,3,74567,Mobile
0,0,2024-06-10,LATAM,1,243.4,35,45,27565,Web
0,0,2024-04-06,APAC,1,103.82,30,29,16157,WhatsApp
0,0,2024-12-21,AMER,1,199.71,100,20,65553,Mobile
2,0,2024-09-29,EMEA,0,30.2,115,9,69344,WhatsApp
1,1,2024-04-23,LATAM,0,158.8,113,4,77993,WhatsApp
1,0,2024-10-07,AMER,0,505.09,54,32,47829,Mobile
3,0,2024-12-21,EMEA,0,79.16,50,47,14185,WhatsApp
2,0,2024-05-28,APAC,1,66.5,8,4,31200,Mobile
1,0,2024-07-20,LATAM,1,222.59,104,25,44681,Mobile
2,0,2024-01-01,APAC,1,309.77,68,40,47631,Web
2,0,2024-01-08,AMER,0,245.27,13,42,41002,Web
2,1,2024-11-28,EMEA,1,782.88,16,5,38086,Web
2,0,2024-06-04,APAC,0,211.24,33,17,93249,Mobile
1,1,2024-10-10,APAC,1,21.5,50,43,87418,Mobile
2,0,2024-09-30,APAC,1,287.49,19,24,35055,Web
1,1,2024-11-15,EMEA,0,77.78,71,28,35401,Mobile
2,0,2024-03-28,APAC,1,445.69,18,27,46895,Web
2,0,2024-07-23,EMEA,1,111.37,55,34,68293,Mobile
3,0,2024-11-22,AMER,0,103.12,5,36,69899,Web
2,1,2024-04-05,EMEA,0,50.54,87,33,49616,WhatsApp
3,0,2024-10-15,AMER,1,643.53,50,30,65154,Web
0,1,2024-08-08,APAC,0,154.52,114,28,82120,Web
2,0,2024-03-12,EMEA,0,30.34,47,24,49901,Web
1,0,2024-06-14,APAC,1,190.82,32,26,71771,Web
1,0,2024-08-18,APAC,0,33.65,104,14,35629,Retail
3,0,2024-04-04,APAC,1,174.88,95,7,41555,Web
1,0,2024-05-02,APAC,0,367.61,29,11,79018,Web
3,1,2024-04-27,APAC,1,521.56,111,11,22237,WhatsApp
1,0,2024-09-04,LATAM,1,134.74,28,43,95776,Retail
1,0,2024-11-17,AMER,1,356.5,111,12,12575,Mobile
1,0,2024-04-05,APAC,1,250.2,114,26,96374,Web
0,0,2024-07-31,AMER,0,163.26,20,43,70399,Mobile
5,0,2024-07-24,APAC,1,249.68,17,1,86150,Web
2,0,2024-11-18,EMEA,0,390.22,64,35,75699,WhatsApp
1,0,2024-07-22,APAC,0,392.78,41,17,35723,Mobile
1,0,2024-08-22,LATAM,1,307.93,90,16,26843,Mobile
2,0,2024-11-04,APAC,1,122.39,70,10,38129,WhatsApp
1,0,2024-05-12,AMER,0,777.7,12,14,57344,Web
4,0,2024-04-27,APAC,1,65.28,3,47,34212,WhatsApp
0,0,2024-08-02,EMEA,1,136.34,108,20,43808,Mobile
1,0,2024-12-02,AMER,0,327.37,86,8,48514,Web
0,0,2024-08-29,APAC,0,408.57,93,17,57191,WhatsApp
0,0,2024-09-09,APAC,1,53.57,67,33,84558,Web
1,0,2024-11-25,EMEA,0,277.69,76,26,64529,Web
0,0,2024-04-23,EMEA,0,87.92,88,22,17760,Mobile
1,0,2024-07-27,APAC,0,83.15,32,21,12622,Mobile
2,0,2024-02-01,AMER,0,202.25,80,45,68381,Mobile
2,0,2024-02-19,APAC,1,615.96,118,1,66203,WhatsApp
0,0,2024-02-11,AMER,1,198.65,41,26,85114,Web
2,0,2024-07-03,AMER,0,12.96,44,15,12663,WhatsApp
1,0,2024-09-04,LATAM,1,542.41,68,13,60985,Mobile
4,1,2024-05-08,AMER,0,170.56,119,33,92463,WhatsApp
1,0,2024-11-21,LATAM,1,262.33,23,20,65184,Mobile
0,0,2024-05-14,EMEA,0,351.08,31,46,95778,Mobile
3,0,2024-04-22,APAC,1,200.98,30,11,84751,Mobile
1,0,2024-12-07,LATAM,1,356.65,14,1,46123,Web
1,0,2024-03-21,EMEA,0,398.88,92,20,28588,Mobile
1,0,2024-11-20,APAC,1,259.37,51,17,94792,Web
1,0,2024-12-13,APAC,1,343.53,10,46,78907,Web
3,0,2024-01-24,AMER,0,540.83,30,21,79137,WhatsApp
1,0,2024-02-10,AMER,0,113.88,10,26,98176,Mobile
2,0,2024-10-10,AMER,1,73.28,58,7,44308,Web
3,0,2024-09-19,APAC,0,432.11,45,8,23166,Mobile
